Database ID,Date,Title,Filename,Sub Title,FirstLine,Category,Sub-Category,Sub-Sub_Category,Engineers,Station ID,Summary Description,Comments,Dating Notes
19730205W,"February 5, 1973",Bears,1973_02_05_Oblique_Harch_1.mp3,,,Radio,WOR Show,,,,,,
19730205Wa,"February 5, 1973","Obique Harch, Actors, Protein",1973_02_05_Oblique_Harch_1.mp3,,,Radio,WOR Show,,,,,,
19730206W,"February 6, 1973",Hot Air Balloon Story,,,,Radio,WOR Show,,Nick,,"The scrambled egg theory of the brain - up to 16 years old the brain is not solidified yet.

Shep is in the Boy Scouts, the Moose Patrol, and the Jamboree is coming up.  Shep was a junior patrol leader in Troop 41

Martin, Howard Emde, Shep, and Flick decide to build a Hot Air Balloon for their project. He describes how they made it from plans found in a magazine.

Making Kerosene, Parafin, and Excelsior mix for fuel.

Shep hesitates for a while about telling the rest of the story which he eventually does tell.

It seems they underestimated the effects of the fuel. Martin lites it and there was a great cloud of smoke and the heat rose the balloon high up into the air in a ball of flame. It comes down and burns down 1/3 of Warren G Harding School.",,
19730208W,"February 8, 1973",Nit Picking,,,,Radio,WOR Show,,,,,,
19730209W,"February 9, 1973",Various Topics,,,,Radio,WOR Show,,,,,,
19730209Wa,"February 9, 1973",High School Band,,,,Radio,WOR Show,,,,,,
19730212W,"February 12, 1973",Lincoln's Birthday,,,,Radio,WOR Show,,,,"Shep starts the show singing ""Happy Birthday Dear Abe""

""Jokes are popular, humor is never popular because it looses you clients"" (See notes)

Salute to the New Mexico House of Representatives which has voted to repeal an old law which allows a husband to kill his wife if he finds her in bed with her lover. The vote was 61-6.

Mr. Lincoln was one of the leading Jews Harp players in his day.

Politics always provided some sort of entertainment following a speech. Lincoln would often provide his own, and come back out onto the stage to play his Jews Harp. While in the White House, late at night, he would play for his friends.

While in High School, Shep played the B Flat Sousaphone in the High School Concert Band. During an assembly one year, celebrating Lincoln's birthday, not all goes as planned. Sitting in the band in the front of the auditorium, he can smell this familiar smell. The curtain goes up and there stands Abe Lincoln on the stage. He continues to smell that smell. Lincoln speaks: ""Four score and seven years ago . . ."" he stops, and then starts again. ""Four score and seven years ago . . . "" he stops again. What is that smell? He starts again, but he is swaying back and forth. Shep recognizes the smell - Uncle Carl. . . His drunken Uncle Carl! Abe Lincoln is bombed. The curtain quickly drops and Miss Fife takes over the assembly, telling about her recent vacation. 

Shep ends the show singing ""Happy Birthday Dear Abe""","Was this meant as a jab at the sponsers that get irritated when Shep pokes fun at them?

Shep is Freshman in high school
Miss Fife is mentioned as a member of the English Dept.",
19730213W,"February 13, 1973",Bills,,,,Radio,WOR Show,,,,,,
19730214W,"February 14, 1973",A Valentines Day Perspective,,,,Radio,WOR Show,,,,,,
19730215W,"February 15, 1973",Life At The Boarding House,1973_02_15_Casper_Citron.mp3,,,Radio,WOR Show,,,,,,
19730216W,"February 16, 1973",Robert Service Poems,,,,Radio,WOR Show,,,,,,
19730219W,"February 19, 1973","Revolving Door Disasters, Modern Literature, Truth or Fiction",1973_02_19_Truth_Or_Fiction.mp3,,,Radio,WOR Show,,"Jim, Jerry",,"Shep promos the next 3 days of booksignings for ""Ferrari in the Bedroom""
Tomorrow (2/20) from 3-6 in Bambergers at the Monmouth Mall
Wed (2/21) 3-6 in Bambrgers East Brunswick then at 7:30 Bambergers Cherry Hill.
Thursday (2/22) 3-6 Bambergers - Garden State Plaza and at 7:30 Bambergers Willowbrook Mall.",,Based on book signing dialog this show is firmly dated 2/19/1973
19730220W,"February 20, 1973","Bootleg College Dorm Phone System, Hot Aircraft",1973_02_20_Hot_Air_Craft.mp3,,,Radio,WOR Show,,,,,,
19730221W,"February 21, 1973",Invisible Picture Show,,,,Radio,WOR Show,,,,,,
19730222W,"February 22, 1973",George Washington's Birthday,,,,Radio,WOR Show,,,,"Shep opens the show singing ""happy birthday"" to George Washington. He continues this birthday salute by telling many interesting facts about the father of our country including his uncommon size and the real color of his hair. He describes the false teeth Washington wore (they were never wooden) and tells the story behind the picture of George Washington that is on the one dollar bill. He talks about Washingtons horsemanship and some of his personal likes.",,
19730223W,"February 23, 1973","Voice of the Chicken, Ruth Auction",1973_02_23_Ruth_Auction.mp3,,,Radio,WOR Show,,,,,,
19730226W,"February 26, 1973","Things That Are Solid State, ExLax Contest",,,,Radio,WOR Show,,,,,,
19730227W,"February 27, 1973","Misprints, Detectives; Forgotten Authors Of Pop Culture Heroes",1973_02_27_Misprints.mp3,,,Radio,WOR Show,,,,"Shep talks about misprints and reads what he thinks should be the misprint of the year. Saying that you don't have to read novels and books to find out about life, that it I all in the newspapers. He gives examples from newspapers from different parts of the country, such as the wonam who was accidentally locked in the snake house overnight. 

He points out that television and movie heros run in trends and describes the current wave of folksy and ethnic detectives. He talks about folk heros and pop culture.",,
19730228W,"February 28, 1973","Guinea Pigs, Trains, Snowmobiles",1973_02_28_Snowmobiles.mp3,,,Radio,WOR Show,,,,,,
197302ddW,February 1973,Silent Film Piano,,,,Radio,WOR Show,,,,"Shep, Flick and Schwartz standing on the corner when car comes to a stop in front of them. Another car hits this one in the rear knocking the driver of the first car fall out into the street. His car was still in gear and drives off without him. He chases it around in circles and on the 10th lap the car crashes into the pool room.

Shep plays music from the album ""Play Me A Movie"" by Abraham Lass who used to play the piano in theatres during the silent movie days. As he plays each cut, he describes the mood that is trying to be created by the music.",,
19730301W,"March 1, 1973","Spring at Home, baseball practice",1973_03_01_School_Baseball.mp3,,,Radio,WOR Show,,,,,,
19730302W,"March 2, 1973",Image is as Good As Reality,1973_03_02_Image.mp3,,,Radio,WOR Show,,,,,,
19730302Wa,"March 2, 1973",Food and Clothing,1973_03_02_Image.mp3,,,Radio,WOR Show,,,,,,
19730305W,"March 5, 1973","Grafitti, ""Tijuana Babies"", Army Days",1973_03_05_Debauched_Comic_Strips_and_Army_Life_Pitfalls.mp3,,,Radio,WOR Show,,,,,,
19730306W,"March 6, 1973",Drug Night,1973_03_06_Drug_Night.mp3,,,Radio,WOR Show,,,,,,
19730307W,"March 7, 1973",Weird Sing-Alongs and Wacky Historical Trivia,1973_03_07_Cheating.mp3,,,Radio,WOR Show,,,,,,
19730308W,"March 8, 1973",Cheating,1973_03_08_More_Cheating.mp3,,,Radio,WOR Show,,,,,,
19730309W,"March 9, 1973",Cheapo Tires,,,,Radio,WOR Show,,,,,,
19730312W,"March 12, 1973",First And Last Performance Of The Signal Corps Song,,,,Radio,WOR Show,,,,,,Is this the 12th or 19th?
19730313W,"March 13, 1973","Trip to Calif., Slob Food",1973_03_13_NY_vs_LA.mp3,,,Radio,WOR Show,,,,,,
19730315W,"March 15, 1973",Robert Service Poetry,1973_03_15_Robert_Service.mp3,,,Radio,WOR Show,,,,,,
19730316W,"March 16, 1973",Basement Intruder - 3 shots in the Basement,,,,Radio,WOR Show,,,,"Shep tells us about man's primordial urge to dig caves to hide in, and relates that to the smells and sounds of the basement. Then he relates the unsettling yarn of defending his family with a shotgun after hearing noises coming up the stairs from the basement!",,
19730319W,"March 19, 1973",Starlings Invade Cincinnati Park,1973_03_19_Signal_Corp_Song.mp3,,,Radio,WOR Show,,,,,,
19730319Wa,"March 19, 1973",Signal Corps Song,1973_03_19_Signal_Corp_Song.mp3,,,Radio,WOR Show,,,,,,
19730321W,"March 21, 1973",Memorabilia,,,,Radio,WOR Show,,,,,,
19730322W,"March 22, 1973",Going Through The Wrong Door At The Limelight,,,,Radio,WOR Show,,,,,,
19730323W,"March 23, 1973",Funny Incidents In The Theater,,,,Radio,WOR Show,,,,,,
19730326W,"March 26, 1973",Simonize - How to Wax A Car,,,,Radio,WOR Show,,,,"Don't lock your keys in your car in Florida if you're cheap

Sheps adolescent sexual intensity 

Jane Hutchinson, a vest pocket Susan Hayward 

Simonizing the car for fun and profit in detail 

Driving the Old Man's Oldsmobile to Chicago on a big date","""The Bear Missed the Train"" came out in 1973 which dates this show 1973 or later.",
19730327W,"March 27, 1973","TV Truths, Crime, Rutabagas",1973_03_27_Rutabaga_end_clipped.mp3,,,Radio,WOR Show,,,,,,
19730328W,"March 28, 1973","Beer, Nomenclature",1973_03_28_Insomnia_Cure.mp3,,,Radio,WOR Show,,,,,,
19730328Wa,"March 28, 1973",Shep's Friend Solves Insomnia,1973_03_28_Insomnia_Cure.mp3,,,Radio,WOR Show,,,,,,
19730329W,"March 29, 1973",Rev. Ernie,,,,Radio,WOR Show,,,,,,
19730330W,"March 30, 1973",Distortion,1973_03_30_Distortion_Inducer.mp3,,,Radio,WOR Show,,,,,,
197303ddWa,March 1973,Ancient Crud,,,,Radio,WOR Show,,,,,,
197303ddWb,March 1973,Army Prunes,,,,Radio,WOR Show,,,,,,
197303ddWd,March 1973,Swans and Butterfingers,,,,Radio,WOR Show,,,,,,
19730402W,"April 2, 1973",Customer Dissatisfaction,1973_04_02_Customer_Dissatisfaction.mp3,,,Radio,WOR Show,,,,"The commercial as ""the calendar of the fears of our times""

Bad breath commercial direct approach - ""No longer does man worry about the sensibilities of his fellow man""

Problems with spray cans and rip-offs on common items with fancy names -
""Beware of any place that in itself has created a euphemism for what it sells""

Attempts to get an oil change -
+ ""If you're in a hurry, take a ride, Mack!""

+ ""Can't you see we're using the lift - Why don't you change the oil
yourself!""

+  Guy with dead battery setting off a scene of anger and frustration

+  Attendant in with his chick on Sunday - not about to do anything

Fungus Clevenger story - guy in college dorm smells so bad that he is bodily thrown into shower and sprayed down with deodorant ","Shep in a frustrated mood for the ""oil change"" stories",
19730403W,"April 3, 1973",Salute to NJ - Vicarious Trauma - Popsicle - Preacher who cuts TV wires,1973_04_03_Vicarious_Trauma.mp3,,,Radio,WOR Show,,,,"Salute to New Jersey for contributing the popsicle

Description of discovery of the popsicle in 1904 by a kid who made lemonade which froze accidentally

New Jersey also created the great curse called television

Effect of TV crime shows - After each caper is shown on TV,  somebody actually tries it

A minister in Connecticut is gelding TV sets - he cuts the wires to eliminate channels that have offensive programs

Science can propose theories that are eventually proved false - canals on Mars, for example

TV has an unknown effect on the mind - TV provides just a little knowledge and this is dangerous

Prediction - By the year 2000, there will be a psychology based on
""electronic trauma""

Instead of real experiences, a child might be significantly affected by what is seen on TV at an early age   Example - kid sees attack of giant radishes from outer space on TV and forty years later has a fit upon seeing real radishes at the Four Seasons restaurant (Vicarious Trauma)","Could computers be contributing to our lives becoming more ""vicarious""?",
19730404W,"April 4, 1973","Spitting, Stamps, Books, and Pulp Magazines about Railroads",1973_04_04_Railroad_Magazine_edit.mp3,,,Radio,WOR Show,,,,"Test of echo chamber (full and partial) - ""Assume that I'm in a vast primal wilderness""

Distinction between conventional and special talents (including spitting accuracy)

Proposal for Ishmael, Holden Caufield and Ludlow Kissel to be depicted on American postage stamps.

Proposal for federal grants and subsidies to publishers for books not published -  Senator Bullard speaking in Congress with echo effects.

Readings from September 1937 Railroad Magazine with  background sounds of a West Virginia freight train -  advertisements, a poem, and jokes.

Imitations of a tobacco auctioneer and ""Call for Phillip Morris""

Trivia quiz on advertisements - Marlboro man (""What was his tattoo?"")",,
19730405W,"April 5, 1973",Opening Game at Cincinnati - The Rite of Spring,1973_04_05_Opening_Day.mp3,,,Radio,WOR Show,,,,"Today is Opening Day at Riverfront Stadium in Cincinnati (Cincinnati Reds vs. San Francisco Giants)

Baseball as a national rite of Spring - ""It matters not whether you are interested in sports...""

Spring as a time of great changes - Swings of feeling of exhilaration and sadness

World Series as the Fall harvest celebration of America

Baseball as a total abstraction - ""a man with a stick""   ""a ball hurtling through the Spring air""  ""ritual cabbalistic uniforms with symbols"" (ex. a cardinal, a bear cub)

A description of opening day in Cincinnati with Ewell Blackwell ""the Whip"" pitching for the Reds - the opening ceremonies with drum majorette and band in a stadium surrounded by green fields, flocks of birds, and the river's ""smell of a million kinds of life emerging""

Why do we play games? ""I have had victory over my enemies"" ""Men mulling for weeks over a single chess move"" ","""An especially entertaining and thought provoking show. Shep mentions Grady Hatton, Ted Kluszewski, and Hank Sauer (in addition to Ewell Blackwell) as playing for Cincinnati on the opening day he attended with his college roomate. All four teamates played together only in 1948 and 1949. Since Shep left Indiana University (without a degree) in 1948 to work at WSAI (see Biography), the opening day he attended must have been in Spring 1948."" LT",
19730406W,"April 6, 1973",Car Incidents,1973_04_06_Car_Incidents.mp3,,,Radio,WOR Show,,,,,,
19730407W,"April 7, 1973",Eating Rabbit Food,,,,Radio,WOR Show,,,,,,"Wrong date
This date is a Sat - there were no Sat shows in 1973"
19730409W,"April 9, 1973",Bizzare Behavior At The Coffee Shop,1973_04_09_Bob.mp3,,,Radio,WOR Show,,,,,,
19730410W,"April 10, 1973","God As A Tax Advisor, Classic Beliefs",,,,Radio,WOR Show,,,,,,
19730411W,"April 11, 1973",Getting Suspended Twice,,,,Radio,WOR Show,,,,,,
19730412W,"April 12, 1973",True Irony And Real Justice In A Dorm Shower Part 1,,,,Radio,WOR Show,,,,,,
19730413W,"April 13, 1973",True Irony And Real Justice In A Dorm Shower Part 2,,,,Radio,WOR Show,,,,,,
19730416W,"April 16, 1973",Mob Violence In The Company K Barracks,,,,Radio,WOR Show,,,,,,
19730416Wa,"April 16, 1973",Making Use of Your Faults,,,,Radio,WOR Show,,,,,,
19730417W,"April 17, 1973",Hawaii and Alaska,,,,Radio,WOR Show,,,,,,
19730418W,"April 18, 1973",Spitzer's Moustache Story,,,,Radio,WOR Show,,,,,,
19730419W,"April 19, 1973","Instinct, heredity And Environment",,,,Radio,WOR Show,,,,,,
19730420W,"April 20, 1973",More Folk Talents,,,,Radio,WOR Show,,,,,,
19730423W,"April 23, 1973",Stamps As Propaganda,,,,Radio,WOR Show,,,,,,
19730426W,"April 26, 1973",Charlie Chan And The Hindenburgh,,,,Radio,WOR Show,,,,,,
197304ddW,April 1973,Navy Penn Game,,,,Radio,WOR Show,,,,,,"Not 10/22/73 
Commercials are inserted - rerun?
Mayor Lindsay (January 1966 to December 1973)

Show is week of 4/1/73
NY Auto show was Sat 4/7/73 to 4/15/73"
197304ddWa,April 1973,Curmudgeon,,,,Radio,WOR Show,,,,,,
197304ddWb,April 1973,Sense of Irony,,,,Radio,WOR Show,,,,,,
19730501W,"May 1, 1963",Adventures Along The Turnpike,,,,Radio,WOR Show,,,,,,
19730502W,"May 2, 1973","Mysterious Car Happenings, Auto Shootout, Sky Rocket",1973_05_02_Cockroach_Season.mp3,,,Radio,WOR Show,,,,,,
19730502Wb,"May 2, 1973",Celebration of Cockroach Season,1973_05_02_Cockroach_Season.mp3,,,Radio,WOR Show,,,,,,
19730503W,"May 3, 1973",Model Airplanes,1973_05_03_Model_Airplanes_restored.mp3,,,Radio,WOR Show,,,,,,
19730504W,"May 4, 1973",What is it All About?,1973_05_04_Whats_It_About.mp3,,,Radio,WOR Show,,,,,,
19730508W,"May 8, 1973",Environmental Bivouac,1973_05_08_Environmental_Bivouac.mp3,,,Radio,WOR Show,,Jerry (a nature freak),This is WOR New York,"Shep salutes the march of culture as represented by a television movie (Chant of Silence). 

Taking things for grantted in life that are not available in the Army and what it is like on an Environmental Bivouac.",,
19730509W,"May 9, 1973","True Fame, Horatio Alger, Other Famous Authors and Books",1973_05_09_Fame_Classic_Stories.mp3,,,Radio,WOR Show,,,,,,
19730510W,"May 10, 1973",Blue Book Exam Study Notes,,,,Radio,WOR Show,,,,,,
19730511W,"May 11, 1973",Trojan Horse (Smart Guys - PD),,,,Radio,WOR Show,,,,"News note from Oncara, Turkey - Turkey is building a new Trojan horse 35 feet high near the location of the original one.

Discussion of the Trojan Horse and other historical facts.",,
19730514W,"May 14, 1973",Railroads,,,,Radio,WOR Show,,,,,,
19730515W,"May 15, 1973",The Day The Moose Patrol Did The Devil's Work,,,,Radio,WOR Show,,,,,,
19730521W,"May 21, 1973",How To Raid a Food Table At A PR Luncheon,1973_05_21_College_Contests.mp3,,,Radio,WOR Show,,,,,,
19730521Wa,"May 21, 1973",Exlax Competition - Water Drinking Contest,1973_05_21_College_Contests.mp3,,,Radio,WOR Show,,"Ernie, Jerry, Herb",That reminds me this is WOR New York,"Indy campers and trailers banned because ""They encourage vice!""
Plant nappers
Special stamps
Impromptu college contests like Exlax eating or water drinking",,
19730523W,"May 23, 1973",Carbide Cannons,1973_05_23_Carbide_Cannon.mp3,,,Radio,WOR Show,,,"Speaking of Frankenstein, that reminds me, this is WOR in New York","Boy Scout Projects (the Moose Patrol) 
Obsessive behavior analysis 101, or BIGGER IS BETTER 
Saturday root word analyzed 
The bomb making merit badge 
Blowing up Dopler's garage",,
19730524W,"May 24, 1973",Sousaphone Stories,1973_05_24_Sousaphones_and_Tubas.mp3,,,Radio,WOR Show,,,,,,
19730528W,"May 28, 1973",Disastrous Massive School Band Outdoor Concert,,,,Radio,WOR Show,,,,,,
19730529W,"May 29, 1973","Shep Claims he Started ""Alligators in Sewers"" Myth",1973_05_29_Intolerance.mp3,,,Radio,WOR Show,,,,,,
19730529Wa,"May 29, 1973",Intolerances,1973_05_29_Intolerance.mp3,,,Radio,WOR Show,,,,,,
19730530W,"May 30, 1973","Goats, WOR Sales Department, Witchcraft",,,,Radio,WOR Show,,,,,,
19730601W,"June 1, 1973",Half Track,1973_06_01_Half_Track_clipped.mp3,,,Radio,WOR Show,,,,,,Same as 7-6-73? Mis-dated?
19730604W,"June 4, 1973","Smokey Joe & The Canceled Reformers, Primary Night",,,,Radio,WOR Show,,,,,,
19730604Wa,"June 4, 1973",Elections and Candidates,,,,Radio,WOR Show,,,,,,
19730605W,"June 5, 1973",Helen Kubilick & The Latin Trap  (Latin 1),1973_06_05_Latin_Class.mp3,,,Radio,WOR Show,,,,"Shep takes a liking to Helen Kubilick and while filling out schedules for the next school year he finds out she is taking latin. He signs up for the same class which is taught by Lillian D Enderby - the ""D"" was for damnation according to her students. 

The following fall he goes to the first day of Latin class and there is no Helen! She has transferred to another class and he never saw her again. After sitting in Latin for a few weeks he tranfers to German and after 2 more weeks he transfers to Printing and Shop 1 and 2!",,
19730606W,"June 6, 1973",Hedonism,1973_06_06_Hedonism.mp3,,,Radio,WOR Show,,,,,,
19730607W,"June 7, 1973",Codes,1973_06_07_CW_Code.mp3,,,Radio,WOR Show,,,,,,
19730608W,"June 8, 1973",Dead Flies In The Coke Bottle,1973_06_08_Flies_clipped.mp3,,,Radio,WOR Show,,,,,,
19730611W,"June 11, 1973","Cleaning The Soaking Pit, Hell Hole",1973_06_11_Hell_Hole_clipped.mp3,,,Radio,WOR Show,,,,,,
19730612W,"June 12, 1973",New York City's Love/Hate Relationship,1973_06_12_New_Yorkers.mp3,,,Radio,WOR Show,,,,,,
19730613W,"June 13, 1973",The Great Ice Cream War,1973_06_13_Ice_Cream_War.mp3,,,Radio,WOR Show,,Jerry Lambert,-turning out this enormous cloud of pollution which reinds me this is WOR,"Shep takes a trip back home and describes how not much has changed and as he drives up the main street he spots ""The Igloo"", the site of the Great Ice Cream War. He tells the story of the Great Ice Cream War between ""The Igloo"" and Borden's Dairy back in Hammond during the late 30's. The two were right across the street from one another and one day a battle was fought driving the prices down from 12 cents a double dip to FREE.",This show is the same show as the 6-21-74 show,
19730615W,"June 15, 1973","Modern Dilldockery In Action, Watergate Shoes",1973_06_15_Watergate_Shoes.mp3,,,Radio,WOR Show,,,,,,
19730618W,"June 18, 1973",Shepherd Vs. The Machine,,,,Radio,WOR Show,,,,,,
19730619W,"June 19, 1973","American Folk Poetry, The Hellbound Train",1973_06_19_Folk_Poetry.mp3,,,Radio,WOR Show,,,,,,
19730620W,"June 20, 1973",Today's Crowd And Mankind's Future,1973_06_20_Future.mp3,,,Radio,WOR Show,,,,,,
19730621W,"June 21, 1973",Why The Midwest Is The True Home Of Radicals,1973_06_21_Midwest_Radicals.mp3,,,Radio,WOR Show,,,,,,
19730622W,"June 22, 1973",Ego And Desire (Repeat),,,,Radio,WOR Show,,,,,,
19730626W,"June 26, 1973",Watergate,1973_06_26_Watergate.mp3,,We have to salute the legal system wherever it is operating at top efficiency...,Radio,WOR Show,,,"By the way that reminds me speaking of the devil, no no, I better not, I was going make a station break here, I better give, you know, a kind of respectful little pause between reference's to the devil and reference's to WOR New York","Watergate the TV show 
Good and Evil 
New words thanks to Watergate
Bureaucracy as a force of nature
New York City in the summertime",,"Based on Baseball scores at beginning of broadcast, this show is 6/26/73"
19730627W,"June 27, 1973",Ulterior Motives,1973_06_27_Ulterior_Motives.mp3,,,Radio,WOR Show,,,,,,
19730628W,"June 28, 1973",Whets Past To New Yorkers Is Present Day To America,1973_06_28_Outside_NY.mp3,,,Radio,WOR Show,,,,,,
19730629W,"June 29, 1973",Boles And His Unique Vocabulary - School Film About Inflation,1973_06_29_Economics.mp3,,,Radio,WOR Show,,,,,,
19730629Wa,"June 29, 1973",Watergate,1973_06_29_Economics.mp3,,,Radio,WOR Show,,,,,,
19730702W,"July 2, 1973",Motivation To Get The Army M. O. S.,1973_07_02_Army_MOS.mp3,,,Radio,WOR Show,,,,,,
19730703W,"July 3, 1973",Surplus Fighter Planes & PT  Boats For Sale,1973_07_03_Ill_Fated_Plans.mp3,,,Radio,WOR Show,,,,,,
19730704W,"July 4, 1973",Ludlow Kissell and the Dago Bomb,,,,Radio,WOR Show,,Jerry Lambert,This is WOR New York,"The reading of ""Ludlow Kissel and the Dago Bomb that Struck Back"" one of Shep's short stories from Playboy, which appeared in his book ""In God We Trust, All Others Pay Cash"", and ultimately in the movie ""Great American Fourth of July and Other Disasters""","This reading has become an annual event for Shep every 4th of July

Notes that the spelling is ""Daygo""",
19730705W,"July 5, 1973",Perpetual Motion,,,,Radio,WOR Show,,,,,,
19730706W,"July 6, 1973",Half Tracks And Beer Don't Mix,1973_07_06_Army_Half_Tracks_and_Beer_Dont_Mix.mp3,,,Radio,WOR Show,,,,,,
19730709W,"July 9, 1973",Toledo Heat,1973_07_09_Toledo_Heat.mp3,,,Radio,WOR Show,,,,,,
19730710W,"July 10, 1973",Summer School (Repeat),1973_07_10_Summer_School.mp3,,,Radio,WOR Show,,,,,,
19730712W,"July 12, 1973",Radio Station Contest Scam,1973_07_12_Contest_Scam.mp3,,,Radio,WOR Show,,,,,,
19730713W,"July 13, 1973",Get Rid Of That Unfinished Kit (Repeat),,,,Radio,WOR Show,,,,,,
19730716W,"July 16, 1973",The Detroit Tigers/Chicago White Sox Riot,,,,Radio,WOR Show,,Nick/Jerry,,"Baseball is the topic of this show. Shep compares various matchups and rivalries between teams such as the Yanks vs Cards.

He mentions that he did the 'color' for the 1st World Series broadcast live over the Armed Services Network.

He looks at the possible matchups for this year:
Cubs vs White Sox
Yanks vs Dodgers
(It turned out Mets vs Oakland for 1973)

He then talks about the Chicago / Detroit rivalry and about the fistfights that broke out on the field during some of the games he went to as a kid.",,"[Jim] FHC has this dated Saturday 7/14 as well as Pete Delaney. Pete's list had shows dated 7/9,10,12,13,14 for the week. The next show listed was 7/17 (Tues) Since there were no Saturday shows during this period the 7/14 show had to be 7/16 (Mon) OR possibly the shows dated 7/12, 13 ,14 were actualy 7/11, 12, 13 since he had no 7/11 show."
19730717W,"July 17, 1973",Shep's Sex Formula - S = 1/a,1973_07_17_Sex_Formula.mp3,,,Radio,WOR Show,,,,,,
19730718W,"July 18, 1973",Army Revenge,1973_07_18_Army_Revenge.mp3,,,Radio,WOR Show,,,Shep pretends to not remember call sign - mentions call signs of other stations from around the country,"The quality of your garbage - service provides elegant empty containers each month for you to put in with your own garbage to 'raise' the elegance of your garbage.

If truth became fashionable, the legal system would be out of business.

The population explosion is a technological advance.

Shep meets a guy on 57th street. They appear to know one another but can't remember each other's names. They exchange false names and continue the conversation. The guy could not even remember his own wife's name when he introduces her to Shep.

Shep word play - Revelent vs Relevant

A life lesson: Frogs and turtles - who runs from who

The story of Thomas Watts - a figure of scorn
Shep tells about a kid by the name of Thomas Watts who no one wantedto play with. He was constantly being ignored and chased, once by Shep for 30 blocks. They all grew up passing in the halls through high school. One day while in the Army Shep is transferred to a new unit. The next day there is an inspection by the commander who turns out to be none other than Watts - now a""full bird"" colonel!",,
19730719W,"July 19, 1973",The Drink Made With 24K Gold Flakes,1973_07_19_Gold_Flake_Drink.mp3,,,Radio,WOR Show,,,,,,
19730720W,"July 20, 1973",Reasons For Extinction,1973_07_20_Extinction.mp3,,,Radio,WOR Show,,,,,,
19730723W,"July 23, 1973",Night Club Disasters,1973_07_23_Nightclub_Foibles.mp3,,,Radio,WOR Show,,,,,,
19730724W,"July 24, 1973",Watergate And Lawyers,,,,Radio,WOR Show,,,,,,
19730725W,"July 25, 1973","FNA, PBA, LTVA, and Dial a Boss",1973_07_25_Fig_Newtons_Anon.mp3,,,Radio,WOR Show,,,,"Shep discusses: 
FNA - Fig Newtons Anonymous - Addictions to Fig Newtons

PBA - Peanut Butter Anonymous -  Sneaking a peanut butter sandwich at four in the morning or opening a jar of peanut butter in the supermarket, taking a taste, and putting the jar back on the shelf.

LTVA - Late television anonymous -creeping back to the living room to watch late night TV in a trance until the early morning prayer.

Dial a Boss - Service for ex-executives going through the un-employment bends. Each morning at 9:05 Cliff Smithers receives a phone call from his ""boss"" C.G. Bullard, barking at him and chewing his tail. An afternoon call is provided when you get the urge for approval. 

Dial a Flunkie - For bosses who have been fired. They can call up and yell at someone giving them a sense of power and security. He concludes the show telling about how ""I spent one brief curious period in my life on duty with the Navy"". This was aboard the Essex CVA-9 on the Mediterranean in the late 50's, reading the morning news and ship's bulletins over the PA system.","The commercials appear to have been cut/trimmed in this recording. Only a portion o the Dubonet commercial appears and a very short blurb by Shep about Sweet and Low.
Shep refers frequently to Joe, his engineer.",
19730726W,"July 26, 1973","Unremembered Non Events, Mike Todd Party",1973_07_26_Todd_Party.mp3,,,Radio,WOR Show,,,,,,
19730727W,"July 27, 1973",Just Messin' Around,1973_07_27_Messin_Around.mp3,,,Radio,WOR Show,,,,,,
19730730W,"July 30, 1973",Italian Scam,,,,Radio,WOR Show,,,,,,
19730731W,"July 31, 1973","Dates As Bottomless Pits, Pets",1973_07_31_Bottomless_Pit_clip.mp3,,,Radio,WOR Show,,,,,,
197307ddW,July 1973,Ill Fated Plans,1973_07_10_Summer_School.mp3,,,Radio,WOR Show,,,,,,
19730801W,"August 1, 1973",The Piano Corurse,1973_08_01_Piano_Course_clipped.mp3,,,Radio,WOR Show,,,,,,
19730802W,"August 2, 1973","Insects, The ""Don't Work"" Theory",1973_08_02_Dont_Work_Theory.mp3,,,Radio,WOR Show,,,,,,
19730806W,"August 6, 1973",The Acme Incident,1973_08_06_Acme_Incident_clipped.mp3,,,Radio,WOR Show,,,,,,
19730808W,"August 8, 1973",Predictions,1973_08_08_Predictions.mp3,,,Radio,WOR Show,,,,,,
19730809W,"August 9, 1973",Various Topics,1973_08_09_Density_Altitude.mp3,,,Radio,WOR Show,,,,,,
19730810W,"August 10, 1973",The Boring English Class Of Elephant McCullough,1973_08_10_Elephant_McCullough.mp3,,,Radio,WOR Show,,,,,,
19730813W,"August 13, 1973","Real Life, Aunt Teresa, Witty Sayings, Shep The Druid",1973_08_13_Army_Classification.mp3,,,Radio,WOR Show,,,,"Real life vs movies, literature, etc. - what if it they ever came together?

Games, game shows

Going to Aunt Teresa's house on a Sunday afternoon

Shep declares himself to be of the Druid faith when he has to tell them what religion he is. Most people had a ""C"" or ""P"" or ""J"" on their dog tags. Shep had a ""D"".",Sheps mother had 4 sisters,Syndicated as M-0457 in 1976
19730814W,"August 14, 1973",Nothing Like it Today,1973_08_14_Recitation.mp3,,,Radio,WOR Show,,,,,,
19730815W,"August 15, 1973",Chewing Tobacco Disasters (Repeat),,,,Radio,WOR Show,,,,,,
